reaction_id,mapping_success,mapping_confidence,support_status
RHEA:48856,True,0.8064452841122227,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:48912,False,,mapping_unsupported
RHEA:48932,False,,mapping_unsupported
RHEA:49060,True,0.2295032701382333,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:49576,True,0.3861800113976684,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:49628,True,8.343267589528045e-06,clipzyme_graph_prereq_failed:rdkit_parse_failed
RHEA:50196,True,0.4649226127963564,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:50200,True,0.4733072188310759,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:50344,False,,mapping_unsupported
RHEA:50352,False,,mapping_unsupported
RHEA:50380,False,,mapping_unsupported
RHEA:50432,True,0.9136484046017092,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:50448,True,0.7952485311507449,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:50848,True,0.4387136900849728,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:50852,True,0.4857411064307162,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:50856,True,0.5033539342972491,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:50860,True,0.5236439920025684,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:50864,True,0.5622231543826645,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:50952,True,0.7082884761888173,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:51048,True,0.9597980641476764,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:51060,True,0.832941297952159,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:51128,True,0.9987412715065264,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:51348,False,,mapping_unsupported
RHEA:51676,True,0.1006246976572868,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:51924,True,0.1431732620059312,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:52224,True,0.0011255872898304,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:52228,True,0.0011083315464428,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:52232,True,0.0004952773484818,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:52236,True,0.0010900444926881,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:52484,True,0.9886216731989732,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:52716,False,,mapping_unsupported
RHEA:52804,True,0.0214720041037164,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:52896,False,,mapping_unsupported
RHEA:52900,True,0.0051340965217639,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:53132,True,0.930463737119943,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:53304,False,,mapping_unsupported
RHEA:53504,True,0.1721454499371852,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:53676,True,0.2241213396486918,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:53680,True,0.2129120302746318,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:53684,True,0.2129120302746318,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:54048,True,0.2312995777929335,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:54208,True,0.9287362726496584,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:54216,True,0.3864263425375574,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:54324,False,,mapping_unsupported
RHEA:54376,True,0.1501724793704145,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:54504,True,0.015835586354595,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:54544,True,0.2377034387627712,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:54640,True,0.176621484541166,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:54824,False,,mapping_unsupported
RHEA:54992,True,0.0529101344416232,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:55152,False,,mapping_unsupported
RHEA:55264,True,1.723870661115328e-05,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:55340,True,0.0439686118518928,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:55344,True,0.0660698423962515,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:55388,True,0.9508518973289596,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:55424,True,0.2078819401670508,clipzyme_graph_prereq_failed:rdkit_parse_failed
