reaction_id,success,fingerprint_mode,error,auxiliary_mode
RHEA:66868,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:66896,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:67036,True,official_standardized,,exact_horizyn
RHEA:67040,False,failed,primary=empty reaction SMILES/SMARTS string; fallback=empty reaction SMILES/SMARTS string,distilled_fallback
RHEA:67044,True,official_standardized,,exact_horizyn
RHEA:67048,True,official_standardized,,exact_horizyn
RHEA:67052,False,failed,primary=Sanitization failed for SMILES input 'COC(=O)NC(C(=O)OC)C(Cc1c(C)nc2n(C)c3ncnc3c(=O)n12)OO'; fallback=Sanitization failed for SMILES input 'COC(=O)NC(C(=O)OC)C(Cc1c(C)nc2n(C)c3ncnc3c(=O)n12)OO',distilled_fallback
RHEA:67056,False,failed,primary=Sanitization failed for SMILES input 'Nc1nc(=O)c2ncn([C@@H]3O[C@H](CO)[C@H]4OP(=O)(O)O[C@@H]34)c2n1'; fallback=Sanitization failed for SMILES input 'Nc1nc(=O)c2ncn([C@@H]3O[C@H](CO)[C@H]4OP(=O)(O)O[C@@H]34)c2n1',distilled_fallback
RHEA:67060,False,failed,primary=Sanitization failed for SMILES input 'Nc1nc(=O)c2ncn([C@@H]3O[C@H](CO)[C@H]4OP(=O)(O)O[C@@H]34)c2n1'; fallback=Sanitization failed for SMILES input 'Nc1nc(=O)c2ncn([C@@H]3O[C@H](CO)[C@H]4OP(=O)(O)O[C@@H]34)c2n1',distilled_fallback
RHEA:67064,True,official_standardized,,exact_horizyn
RHEA:67068,False,failed,primary=Sanitization failed for SMILES input 'COC(=O)NC(C(=O)OC)C(Cc1c(C)nc2n(C)c3ncnc3c(=O)n12)OO'; fallback=Sanitization failed for SMILES input 'COC(=O)NC(C(=O)OC)C(Cc1c(C)nc2n(C)c3ncnc3c(=O)n12)OO',distilled_fallback
RHEA:67096,True,official_standardized,,exact_horizyn
RHEA:67100,True,official_standardized,,exact_horizyn
RHEA:67104,True,official_standardized,,exact_horizyn
RHEA:67400,True,official_standardized,,exact_horizyn
RHEA:67404,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:67408,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:67412,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:67416,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:67476,True,official_standardized,,exact_horizyn
RHEA:68156,True,official_standardized,,exact_horizyn
RHEA:68160,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:68164,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:68168,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:68400,True,official_standardized,,exact_horizyn
RHEA:68468,True,official_standardized,,exact_horizyn
RHEA:68472,True,official_standardized,,exact_horizyn
RHEA:68504,True,official_standardized,,exact_horizyn
RHEA:68508,True,official_standardized,,exact_horizyn
RHEA:68512,True,official_standardized,,exact_horizyn
RHEA:68516,True,official_standardized,,exact_horizyn
RHEA:68520,True,official_standardized,,exact_horizyn
RHEA:68524,True,official_standardized,,exact_horizyn
RHEA:68528,True,official_standardized,,exact_horizyn
RHEA:68532,True,official_standardized,,exact_horizyn
RHEA:68536,True,official_standardized,,exact_horizyn
RHEA:68540,True,official_standardized,,exact_horizyn
RHEA:68544,True,official_standardized,,exact_horizyn
RHEA:68596,True,official_standardized,,exact_horizyn
RHEA:68636,True,official_standardized,,exact_horizyn
RHEA:68640,True,official_standardized,,exact_horizyn
RHEA:68644,True,official_standardized,,exact_horizyn
RHEA:68708,True,official_standardized,,exact_horizyn
RHEA:68712,True,official_standardized,,exact_horizyn
RHEA:68716,True,official_standardized,,exact_horizyn
RHEA:68772,True,official_standardized,,exact_horizyn
RHEA:68776,True,official_standardized,,exact_horizyn
RHEA:68780,True,official_standardized,,exact_horizyn
RHEA:68784,True,official_standardized,,exact_horizyn
RHEA:68788,True,official_standardized,,exact_horizyn
RHEA:68824,True,official_standardized,,exact_horizyn
RHEA:68844,True,official_standardized,,exact_horizyn
RHEA:68852,True,official_standardized,,exact_horizyn
RHEA:69444,True,official_standardized,,exact_horizyn
RHEA:69448,True,official_standardized,,exact_horizyn
RHEA:69775,True,official_standardized,,exact_horizyn
RHEA:71979,True,official_standardized,,exact_horizyn
RHEA:71983,True,official_standardized,,exact_horizyn
RHEA:71987,True,official_standardized,,exact_horizyn
RHEA:71991,True,official_standardized,,exact_horizyn
RHEA:71995,True,official_standardized,,exact_horizyn
RHEA:71999,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:73951,True,official_standardized,,exact_horizyn
RHEA:73963,True,official_standardized,,exact_horizyn
RHEA:73979,True,official_standardized,,exact_horizyn
RHEA:73983,True,official_standardized,,exact_horizyn
RHEA:73987,True,official_standardized,,exact_horizyn
RHEA:73991,True,official_standardized,,exact_horizyn
RHEA:73995,True,official_standardized,,exact_horizyn
RHEA:74107,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:74543,True,official_standardized,,exact_horizyn
RHEA:74547,True,official_standardized,,exact_horizyn
RHEA:74587,True,official_standardized,,exact_horizyn
RHEA:74591,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:74627,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'RHEA:74627': Failed to generate DRFP for reaction SMILES: C/C=C/C=C/C=C/C=C/C=C/C(=O)O[C@@H]1CC[C@]2(CO2)[C@@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@@H]1OC.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC=O.CO[C@@H]1[C@H](OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,exact_horizyn
RHEA:74635,True,official_standardized,,exact_horizyn
RHEA:74707,True,official_standardized,,exact_horizyn
RHEA:74711,False,failed,primary=Sanitization failed for SMILES input 'Nc1nc(=O)c2ncn([C@@H]3O[C@H](CO)[C@H]4OP(=O)(O)O[C@@H]34)c2n1'; fallback=Sanitization failed for SMILES input 'Nc1nc(=O)c2ncn([C@@H]3O[C@H](CO)[C@H]4OP(=O)(O)O[C@@H]34)c2n1',distilled_fallback
RHEA:74727,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'RHEA:74727': Failed to generate DRFP for reaction SMILES: *N[C@@H](COP(=O)(O)OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCS)C(*)=O.*N[C@@H](COP(=O)(O)OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C=C/C=C/C=C/C=C/C)C(*)=O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C=O,exact_horizyn
RHEA:74751,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'RHEA:74751': Failed to generate DRFP for reaction SMILES: *N[C@@H](COP(=O)(O)OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C=C/C=C/C=C/C=C/C)C(*)=O.CO[C@@H]1[C@H](O)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C>>*N[C@@H](COP(=O)(O)OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCS)C(*)=O.C/C=C/C=C/C=C/C=C/C=C/C(=O)O[C@@H]1CC[C@]2(CO2)[C@@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@@H]1OC,exact_horizyn
RHEA:77007,True,official_standardized,,exact_horizyn
RHEA:77071,True,official_standardized,,exact_horizyn
RHEA:77079,True,official_standardized,,exact_horizyn
RHEA:77963,True,official_standardized,,exact_horizyn
RHEA:77967,True,official_standardized,,exact_horizyn
RHEA:77971,True,official_standardized,,exact_horizyn
RHEA:77975,True,official_standardized,,exact_horizyn
RHEA:77979,True,official_standardized,,exact_horizyn
RHEA:78275,True,official_standardized,,exact_horizyn
RHEA:78287,True,official_standardized,,exact_horizyn
RHEA:78291,True,official_standardized,,exact_horizyn
RHEA:78399,True,official_standardized,,exact_horizyn
RHEA:78403,True,official_standardized,,exact_horizyn
RHEA:78407,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:78655,True,official_standardized,,exact_horizyn
RHEA:78979,True,official_standardized,,exact_horizyn
RHEA:78983,True,official_standardized,,exact_horizyn
RHEA:78987,True,official_standardized,,exact_horizyn
RHEA:79011,True,official_standardized,,exact_horizyn
RHEA:79687,True,official_standardized,,exact_horizyn
RHEA:79691,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:80391,True,official_standardized,,exact_horizyn
RHEA:80395,True,official_standardized,,exact_horizyn
RHEA:80399,True,official_standardized,,exact_horizyn
RHEA:80403,True,official_standardized,,exact_horizyn
RHEA:80407,True,official_standardized,,exact_horizyn
RHEA:80863,True,official_standardized,,exact_horizyn
RHEA:80867,True,official_standardized,,exact_horizyn
RHEA:80871,True,official_standardized,,exact_horizyn
RHEA:80875,True,official_standardized,,exact_horizyn
RHEA:80879,True,official_standardized,,exact_horizyn
RHEA:80883,True,official_standardized,,exact_horizyn
RHEA:81103,True,official_standardized,,exact_horizyn
RHEA:81219,True,official_standardized,,exact_horizyn
RHEA:81223,True,official_standardized,,exact_horizyn
RHEA:81231,True,official_standardized,,exact_horizyn
RHEA:81463,True,official_standardized,,exact_horizyn
RHEA:81851,True,official_standardized,,exact_horizyn
RHEA:83287,True,official_standardized,,exact_horizyn
RHEA:83523,True,official_standardized,,exact_horizyn
RHEA:83527,True,official_standardized,,exact_horizyn
RHEA:83903,False,failed,primary=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2'; fallback=Sanitization failed for SMILES input 'Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1nc(=O)nc(=O)c1N2',distilled_fallback
RHEA:83907,True,official_standardized,,exact_horizyn
RHEA:85535,True,official_standardized,,exact_horizyn
RHEA:85615,True,official_standardized,,exact_horizyn
RHEA:85619,True,official_standardized,,exact_horizyn
RHEA:85623,True,official_standardized,,exact_horizyn
RHEA:85767,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_6705f601fdae,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_035143e0b4ac,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_6029eb5c9a03,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_7c41968d1cff,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_480dcc05c335,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_0216267ce7f4,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_79368a2476ac,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_29bbf964d264,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4fcf7c82c333,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_23b0ccdf5255,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_7b0cfb7bb82c,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_3abc72608e40,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_dbc26311dec1,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_78399ec4fc85,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_c4cfcdfee60d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_5e756bc9af81,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_b89583d7f0d9,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_890006655690,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_55f4259a8324,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'MARTS_EXT_RXN_55f4259a8324': Failed to generate DRFP for reaction SMILES: CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C>>CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,exact_horizyn
MARTS_EXT_RXN_e7770b1f70c7,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'MARTS_EXT_RXN_e7770b1f70c7': Failed to generate DRFP for reaction SMILES: CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C>>CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,exact_horizyn
MARTS_EXT_RXN_df06835b65dd,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_87203dec8e34,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_412a1f752827,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_78f709de4b7c,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_de164cb3f0e1,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'MARTS_EXT_RXN_de164cb3f0e1': Failed to generate DRFP for reaction SMILES: CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C1C(COP(=O)(O)OP(=O)(O)O)C1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C=C\C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,exact_horizyn
MARTS_EXT_RXN_23432a8b720a,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_92f6ef4d14a5,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_2554ee320331,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_2a8513f7b1f9,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_a40190329c75,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_eddada43cb76,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_247c337c8f65,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_0e80c1eb7cd8,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_b3860010df2b,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_3fcdccf20787,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_7160470e8992,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_c33f8bcece70,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_9c359e8d58c7,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_bac5b3b4b30d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_8b03f1de5fce,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_9927ff5db9e4,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_8c6cae136e8b,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_3bed24cf1ac1,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_5c2828b66ca0,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'MARTS_EXT_RXN_5c2828b66ca0': Failed to generate DRFP for reaction SMILES: CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>>C=C1CC/C=C(\C)CC/C=C(C)/C=C/[C@H]2[C@@H](C(C)C)CC[C@]2(C)CC1,exact_horizyn
MARTS_EXT_RXN_c9b279de0442,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_66c7e35bfd6a,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_8551b0818261,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_90bccccecf9c,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4ceba15356bf,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_fa0e122a530f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_76627c4c8e95,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_54f511ec7632,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_27964350d2e0,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_a1bdb236418d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_055064ae05a5,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_f12698751b7a,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'MARTS_EXT_RXN_f12698751b7a': Failed to generate DRFP for reaction SMILES: CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>>C/C1=C2\C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C\C2=C(/C)[C@@H]2CC[C@H](C)[C@H]2CC1,exact_horizyn
MARTS_EXT_RXN_aaa305f17a30,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_95048e61f00d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_d91651d1ef35,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_71aa03bcb508,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_5834b8bc5c28,True,stereo_stripped_drfp_fallback,Failed to generate fingerprint for reaction 'MARTS_EXT_RXN_5834b8bc5c28': Failed to generate DRFP for reaction SMILES: CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>>C/C1=C\C[C@@]2(C)CC[C@H](C(C)C)[C@@H]2/C=C/C(C)=C2\CC[C@@H](C)[C@H]2CC1,exact_horizyn
MARTS_EXT_RXN_ecb0de88d8e0,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_86983edabe8c,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_033964ff02d8,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_eec1da2d1706,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4016ec72d95a,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_c82f9ce748cd,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_16e609c93e52,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_b72409fe507d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_2d4d4df1341b,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_66d9eb264140,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_e778d2d951ff,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_380c83705f05,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_df3107f9c103,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_c29f1cca3044,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4f0796dda836,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_efd2739d909f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_769df5ece0f3,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_66951c0e7ed9,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4959109219e5,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_318de1e2f880,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_fd49ae10b01d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_cda281fba2bd,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_193d44981939,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_bf12f5d59166,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_a3e15b2ae79d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_d1d507ef878d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_accbb7c49b47,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_324ed07f2f6e,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_2d848cafa6c3,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_029b92fe95de,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_0fa82c3b7c55,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_9864ce62f34c,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_c7f62ba677ae,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_be324f8633fc,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_a78f2392f8c2,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_86ce128d7d61,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_4d9779092922,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_8d7f7dd54117,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_f7cc3793e8fe,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_29704a84d49c,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_5d8d9a77365d,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_76499a11d465,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_9e53a7397306,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_e9ed9dc21c00,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_f5414ceb0f1f,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_a5374cc39ade,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_fa03c166bbd7,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_9239c973f487,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_932a9e24c662,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_1d852b407f95,True,official_standardized,,exact_horizyn
MARTS_EXT_RXN_6d6aa67d85ad,True,official_standardized,,exact_horizyn
