epoch,loss,contrastive_loss,topk_loss,anchor_loss
1.0,5.096180473873188,4.998958179523851,0.6695053877398437,0.03543617766692128
2.0,4.903642005795475,4.806824435313196,0.6612709627271219,0.04630485695977919
