row,1,2,3,4,5,6,7,8,9,10,11,12
A,MARTS_EXT_RXN_0304c0087056|discovery_candidate|P33247,MARTS_EXT_RXN_0304c0087056|discovery_candidate|P54924,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|Q401R5,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|A0A067DDU9,MARTS_EXT_RXN_000c8b710696|discovery_candidate|B0Y565,MARTS_EXT_RXN_000c8b710696|discovery_candidate|P37269,MARTS_EXT_RXN_455979525191|discovery_candidate|Q9FZI2,MARTS_EXT_RXN_455979525191|discovery_candidate|O23390,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|A0A345ZQ29,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|A0A345ZQ26,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|A0A343W969,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|A0A386JV86
B,MARTS_EXT_RXN_0304c0087056|discovery_candidate|Q9C5M3,MARTS_EXT_RXN_0304c0087056|discovery_candidate|B6K412,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|Q4WBI3,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|Q764T8,MARTS_EXT_RXN_000c8b710696|discovery_candidate|Q24FB1,MARTS_EXT_RXN_000c8b710696|discovery_candidate|P37273,MARTS_EXT_RXN_455979525191|discovery_candidate|B0Y565,MARTS_EXT_RXN_455979525191|discovery_candidate|Q9LRH7,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|A0A1D6F9Y9,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|Q8W1D0,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|A0A386KZ50,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|G0Y288
C,MARTS_EXT_RXN_0304c0087056|discovery_candidate|A0A455LN86,MARTS_EXT_RXN_0304c0087056|discovery_candidate|P55348,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|Q2R712,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|Q9SSU5,MARTS_EXT_RXN_000c8b710696|discovery_candidate|I1RL12,MARTS_EXT_RXN_000c8b710696|discovery_candidate|O07333,MARTS_EXT_RXN_455979525191|discovery_candidate|Q9SYN1,MARTS_EXT_RXN_455979525191|discovery_candidate|A0A1P8AVI0,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|Q9AJE3,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|W8QEG7,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|P0C565,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|Q7XYS8
D,MARTS_EXT_RXN_0304c0087056|discovery_candidate|A7NH01,MARTS_EXT_RXN_0304c0087056|discovery_candidate|D7PHZ3,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|Q9C5M3,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|E7DN64,MARTS_EXT_RXN_000c8b710696|discovery_candidate|P37294,MARTS_EXT_RXN_000c8b710696|discovery_candidate|A0A6S6QR11,MARTS_EXT_RXN_455979525191|discovery_candidate|Q8RWT0,MARTS_EXT_RXN_455979525191|discovery_candidate|Q764T8,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|J7FK10,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|Q6BDZ9,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|P08836,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|A0A140AZ66
E,MARTS_EXT_RXN_0304c0087056|discovery_candidate|Q24FB1,MARTS_EXT_RXN_0304c0087056|positive_control_primary|B0Y565,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|P0DXI1,MARTS_EXT_RXN_4c4ba4bc0549|positive_control_primary|P0C8Y0,MARTS_EXT_RXN_000c8b710696|discovery_candidate|P77735,MARTS_EXT_RXN_000c8b710696|positive_control_primary|P33247,MARTS_EXT_RXN_455979525191|discovery_candidate|A0A0U2U4F3,MARTS_EXT_RXN_455979525191|positive_control_primary|Q9C5M3,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|P9WEX5,MARTS_EXT_RXN_5e756bc9af81|positive_control_primary|A0A345ZQ25,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|C0PPM5,MARTS_EXT_RXN_3d09cb5fb800|positive_control_primary|A0A140AZ63
F,MARTS_EXT_RXN_0304c0087056|discovery_candidate|D7PHZ8,MARTS_EXT_RXN_0304c0087056|positive_control_replicate|B0Y565,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|A0A411JJ93,MARTS_EXT_RXN_4c4ba4bc0549|positive_control_replicate|P0C8Y0,MARTS_EXT_RXN_000c8b710696|discovery_candidate|A0A8K1AY78,MARTS_EXT_RXN_000c8b710696|positive_control_replicate|P33247,MARTS_EXT_RXN_455979525191|discovery_candidate|A0A125SXN2,MARTS_EXT_RXN_455979525191|positive_control_replicate|Q9C5M3,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|A0A1D6KUI6,MARTS_EXT_RXN_5e756bc9af81|positive_control_replicate|A0A345ZQ25,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|XP_055691875.1,MARTS_EXT_RXN_3d09cb5fb800|positive_control_replicate|A0A140AZ63
G,MARTS_EXT_RXN_0304c0087056|discovery_candidate|A0A1L9WUI2,MARTS_EXT_RXN_0304c0087056|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|B6EXY6,MARTS_EXT_RXN_4c4ba4bc0549|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_000c8b710696|discovery_candidate|P9WPN3,MARTS_EXT_RXN_000c8b710696|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_455979525191|discovery_candidate|A0A411JJ93,MARTS_EXT_RXN_455979525191|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|Q29VN2,MARTS_EXT_RXN_5e756bc9af81|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|A0A140AZ72,MARTS_EXT_RXN_3d09cb5fb800|empty_vector_negative|EMPTY_VECTOR
H,MARTS_EXT_RXN_0304c0087056|discovery_candidate|P37294,MARTS_EXT_RXN_0304c0087056|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_4c4ba4bc0549|discovery_candidate|Q9LRH7,MARTS_EXT_RXN_4c4ba4bc0549|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_000c8b710696|discovery_candidate|E2IUA6,MARTS_EXT_RXN_000c8b710696|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_455979525191|discovery_candidate|E2IUA8,MARTS_EXT_RXN_455979525191|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_5e756bc9af81|discovery_candidate|A0A1D6HSP4,MARTS_EXT_RXN_5e756bc9af81|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_3d09cb5fb800|discovery_candidate|Q58GE8,MARTS_EXT_RXN_3d09cb5fb800|substrate_process_blank|NO_ENZYME
