row,1,2,3,4,5,6,7,8,9,10,11,12
A,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|B8XA41,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|I2CM69,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|R9QMY7,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|R9QMQ9,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|Q86II4,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|A0A385AJM5,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|B5GRC8,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|A0A2T0LNX7,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|A0A386ZKV4,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|A0A1G9UQQ0,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|A0A343W969,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|A0A140AZ72
B,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|M4VQY9,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|G5CV35,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|R9QMR2,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|Q6XDB5,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|A0A0C3FBR2,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|marts_E00001,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|A0A291LSD6,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|A0A010YQZ8,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|marts_E00058,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|A0A1J0CQ97,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|P08836,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|Q7XYS8
C,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|Q9LS68,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|E3W202,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|R9QMY8,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|F2XFA8,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|A0A097ZIE0,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|Q54YE1,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|F8JK18,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|A0A3M8F3X6,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|Q8L7G4,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|A0A401VY17,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|A0A343W970,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|P14324
D,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|A0A3M8F3X6,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|E3W204,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|R9QMW7,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|F2XF96,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|F1A1D6,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|D8S255,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|marts_E00794,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|Q9K499,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|M1VDX3,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|A0A6I2FRA3,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|A0A0U5CNN8,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|G0Y288
E,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|A0A0N0RTK4,MARTS_EXT_RXN_22bda90ee992|positive_control_primary|G5CV51,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|F2XF95,MARTS_EXT_RXN_96ac57c79326|positive_control_primary|O23945,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|F0ZK52,MARTS_EXT_RXN_d4f733465fb3|positive_control_primary|F1A1D4,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|A0A385AJN0,MARTS_EXT_RXN_cda281fba2bd|positive_control_primary|B5H135,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|M1V9Q0,MARTS_EXT_RXN_71aa03bcb508|positive_control_primary|WP_109642683,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|O81086,MARTS_EXT_RXN_d147768eaf20|positive_control_primary|A0A140AZ63
F,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|I2CM56,MARTS_EXT_RXN_22bda90ee992|positive_control_replicate|G5CV51,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|R9QMW1,MARTS_EXT_RXN_96ac57c79326|positive_control_replicate|O23945,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|Q54TW4,MARTS_EXT_RXN_d4f733465fb3|positive_control_replicate|F1A1D4,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|B5GW45,MARTS_EXT_RXN_cda281fba2bd|positive_control_replicate|B5H135,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|A0A1H1T2Q7,MARTS_EXT_RXN_71aa03bcb508|positive_control_replicate|WP_109642683,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|XP_055691875.1,MARTS_EXT_RXN_d147768eaf20|positive_control_replicate|A0A140AZ63
G,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|I2CM59,MARTS_EXT_RXN_22bda90ee992|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|R9QMW3,MARTS_EXT_RXN_96ac57c79326|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|F0ZL92,MARTS_EXT_RXN_d4f733465fb3|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|A0A1I1IX82,MARTS_EXT_RXN_cda281fba2bd|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|Q9C748,MARTS_EXT_RXN_71aa03bcb508|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|Q58GE8,MARTS_EXT_RXN_d147768eaf20|empty_vector_negative|EMPTY_VECTOR
H,MARTS_EXT_RXN_22bda90ee992|discovery_candidate|C1K5M3,MARTS_EXT_RXN_22bda90ee992|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_96ac57c79326|discovery_candidate|O24475,MARTS_EXT_RXN_96ac57c79326|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_d4f733465fb3|discovery_candidate|Q54YE2,MARTS_EXT_RXN_d4f733465fb3|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_cda281fba2bd|discovery_candidate|A0A2P2GK84,MARTS_EXT_RXN_cda281fba2bd|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_71aa03bcb508|discovery_candidate|A0A561SAF2,MARTS_EXT_RXN_71aa03bcb508|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_d147768eaf20|discovery_candidate|A0A386JV86,MARTS_EXT_RXN_d147768eaf20|substrate_process_blank|NO_ENZYME
