row,1,2,3,4,5,6,7,8,9,10,11,12
A,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|A0A139WXP3,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|A9FZ87,MARTS_EXT_RXN_890006655690|discovery_candidate|Q7XYS8,MARTS_EXT_RXN_890006655690|discovery_candidate|Q09152,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|E5GAF6,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|P9WER0,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|O06728,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|A0A0E3D8N6,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|P9WEV2,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|Q9C6W6,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|G0Y286,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|Q5R6U3
B,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|A7NH01,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|Q8YN85,MARTS_EXT_RXN_890006655690|discovery_candidate|P14324,MARTS_EXT_RXN_890006655690|discovery_candidate|Q58GE8,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|WFJ08646.1,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|A0A1J0CQ90,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|A0A2I6PJ02,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|Q08291,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|A0A5N5W9J0,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|Q9LH31,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|Q32KR6,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|Q02769
C,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|A0A0B4IF96,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|A0A3N4M544,MARTS_EXT_RXN_890006655690|discovery_candidate|P49353,MARTS_EXT_RXN_890006655690|discovery_candidate|P05369,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|L0I7F9,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|A0A8A5XA86,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|A0A094YZ24,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|A0A0E3D8N0,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|Q9LQ27,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|A0A4R4VDA4,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|A4D9R2,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|A0A0M9VUP1
D,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|P37294,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|UPI0005ADA921,MARTS_EXT_RXN_890006655690|discovery_candidate|A0A1B7YCL6,MARTS_EXT_RXN_890006655690|discovery_candidate|D7PHZ5,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|G8H5N1,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|E5L4Y4,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|P54383,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|P9WJ61,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|A0A2Z6AQX7,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|A0A177DNJ5,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|A0A144YEA5,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|A0A345BJQ0
E,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|B1XJV9,MARTS_EXT_RXN_237f1c153ad6|positive_control_primary|A0A979G5X7,MARTS_EXT_RXN_890006655690|discovery_candidate|A0A386JV86,MARTS_EXT_RXN_890006655690|positive_control_primary|P0C565,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|A0A1L1WGB8,MARTS_EXT_RXN_bb0c8b67ae81|positive_control_primary|E5GAG1,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|B6K412,MARTS_EXT_RXN_92f6ef4d14a5|positive_control_primary|Q796C3,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|A0A8F4PQI4,MARTS_EXT_RXN_c33f8bcece70|positive_control_primary|P9WEP0,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|A0A142ZC57,MARTS_EXT_RXN_78f709de4b7c|positive_control_primary|G0Y287
F,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|J2T8D5,MARTS_EXT_RXN_237f1c153ad6|positive_control_replicate|A0A979G5X7,MARTS_EXT_RXN_890006655690|discovery_candidate|G0Y288,MARTS_EXT_RXN_890006655690|positive_control_replicate|P0C565,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|F6I4Y2,MARTS_EXT_RXN_bb0c8b67ae81|positive_control_replicate|E5GAG1,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|WP_089795910.1,MARTS_EXT_RXN_92f6ef4d14a5|positive_control_replicate|Q796C3,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|A0A8F4PNJ7,MARTS_EXT_RXN_c33f8bcece70|positive_control_replicate|P9WEP0,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|G0Y288,MARTS_EXT_RXN_78f709de4b7c|positive_control_replicate|G0Y287
G,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|A0A979G646,MARTS_EXT_RXN_237f1c153ad6|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_890006655690|discovery_candidate|A0A140AZ63,MARTS_EXT_RXN_890006655690|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|A0A290U6M3,MARTS_EXT_RXN_bb0c8b67ae81|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|P40805,MARTS_EXT_RXN_92f6ef4d14a5|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|Q9LIA1,MARTS_EXT_RXN_c33f8bcece70|empty_vector_negative|EMPTY_VECTOR,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|Q9SDW9,MARTS_EXT_RXN_78f709de4b7c|empty_vector_negative|EMPTY_VECTOR
H,MARTS_EXT_RXN_237f1c153ad6|discovery_candidate|C7PLV2,MARTS_EXT_RXN_237f1c153ad6|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_890006655690|discovery_candidate|A0A343W970,MARTS_EXT_RXN_890006655690|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_bb0c8b67ae81|discovery_candidate|Q94JS8,MARTS_EXT_RXN_bb0c8b67ae81|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_92f6ef4d14a5|discovery_candidate|A9JQL9,MARTS_EXT_RXN_92f6ef4d14a5|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_c33f8bcece70|discovery_candidate|Q0CRW6,MARTS_EXT_RXN_c33f8bcece70|substrate_process_blank|NO_ENZYME,MARTS_EXT_RXN_78f709de4b7c|discovery_candidate|P37268,MARTS_EXT_RXN_78f709de4b7c|substrate_process_blank|NO_ENZYME
