query_id,ranking_objective,canonical_slots,requested_uniprot_rescue_slots,uniprot_rescue_slots,architecture_contract_status,allowed_candidate_architectures,known_associations_masked,eligible_uniprot_candidates,selected_uniprot_candidates,selected_uniprot_evidence_tiers,maximum_selected_hub_fraction,strict_double_cold_status,strict_double_cold_hit_retention_fraction,strict_double_cold_quota_hit_probability,strict_double_cold_baseline_hits,strict_double_cold_quota_hits
MARTS_EXT_RXN_3d09cb5fb800,top10,10,1,0,unsupported_or_unresolved_reference_family,,1,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30
MARTS_EXT_RXN_3fcdccf20787,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_3fcdccf20787,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,D_named_predicted,0.1708333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_4016ec72d95a,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4016ec72d95a,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,1,C_homology_named,0.0458333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_412a1f752827,top3,3,0,0,unsupported_or_unresolved_reference_family,,3,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_412a1f752827,top10,10,1,0,unsupported_or_unresolved_reference_family,,3,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30
MARTS_EXT_RXN_42bfdab7b6fd,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_42bfdab7b6fd,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,B_experimental_or_transcript_named,0.0375,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_4356ef28995d,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4356ef28995d,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0875,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_455979525191,top3,3,0,0,reference_supported,osc_full,1,303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_455979525191,top10,9,1,1,reference_supported,osc_full,1,303,1,C_homology_named,0.0125,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_45be1b4caa76,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_45be1b4caa76,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,B_experimental_or_transcript_named,0.0208333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_480dcc05c335,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_480dcc05c335,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,D_named_predicted,0.025,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_4959109219e5,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4959109219e5,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0458333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_4b39e8d478ce,top3,3,0,0,unsupported_or_unresolved_reference_family,,1,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4b39e8d478ce,top10,10,1,0,unsupported_or_unresolved_reference_family,,1,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30
MARTS_EXT_RXN_4b410b511327,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4b410b511327,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0791666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_4c4ba4bc0549,top3,3,0,0,reference_supported,osc_full,1,303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4c4ba4bc0549,top10,9,1,1,reference_supported,osc_full,1,303,1,B_experimental_or_transcript_named,0.0083333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_4ceba15356bf,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4ceba15356bf,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0833333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_4cfa7e6347ac,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4cfa7e6347ac,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,B_experimental_or_transcript_named,0.0333333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_4d9779092922,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4d9779092922,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,B_experimental_or_transcript_named,0.0375,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_4e8885af0277,top3,3,0,0,unsupported_or_unresolved_reference_family,,1,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4e8885af0277,top10,10,1,0,unsupported_or_unresolved_reference_family,,1,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30
MARTS_EXT_RXN_4f0796dda836,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4f0796dda836,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0125,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_4fcf7c82c333,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,5,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4fcf7c82c333,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,5,3303,1,D_named_predicted,0.0291666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_4ffa9a18599e,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,4,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_4ffa9a18599e,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,4,3303,1,D_named_predicted,0.1125,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_510852dd5fb5,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_510852dd5fb5,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,B_experimental_or_transcript_named,0.0333333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_51c6e7c89344,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,5,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_51c6e7c89344,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,5,3303,1,C_homology_named,0.025,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_5298c5c71be1,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_5298c5c71be1,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,1,C_homology_named,0.0041666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_529b3e1ea6d5,top3,3,0,0,multi_architecture_reference,bacterial_classI;classI_hybrid_full;plant_tps_full,4,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_529b3e1ea6d5,top10,9,1,1,multi_architecture_reference,bacterial_classI;classI_hybrid_full;plant_tps_full,4,3303,1,C_homology_named,0.0041666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_54f511ec7632,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_54f511ec7632,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0833333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_55f4259a8324,top3,3,0,0,unsupported_or_unresolved_reference_family,,1,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_55f4259a8324,top10,10,1,0,unsupported_or_unresolved_reference_family,,1,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30
MARTS_EXT_RXN_574cd0378c5f,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_574cd0378c5f,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0208333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_5834b8bc5c28,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_5834b8bc5c28,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,D_named_predicted,0.1,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_5904725d5317,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_5904725d5317,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,D_named_predicted,0.0458333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_5aa1e407cf39,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_5aa1e407cf39,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.025,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_5c2828b66ca0,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_5c2828b66ca0,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,1,D_named_predicted,0.2083333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_5d4a8a447c7e,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_5d4a8a447c7e,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,B_experimental_or_transcript_named,0.0333333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_5d8d9a77365d,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_5d8d9a77365d,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,B_experimental_or_transcript_named,0.0416666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_5e756bc9af81,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_5e756bc9af81,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,D_named_predicted,0.0166666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_5ebefc2c5944,top3,3,0,0,multi_architecture_reference,bacterial_classI;classI_hybrid_full;plant_tps_full,8,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_5ebefc2c5944,top10,9,1,1,multi_architecture_reference,bacterial_classI;classI_hybrid_full;plant_tps_full,8,3303,1,B_experimental_or_transcript_named,0.0375,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_5f7500503126,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_5f7500503126,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0208333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_6029eb5c9a03,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_6029eb5c9a03,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,B_experimental_or_transcript_named,0.0375,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_605fa04e8467,top3,3,0,0,unsupported_or_unresolved_reference_family,,1,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_605fa04e8467,top10,10,1,0,unsupported_or_unresolved_reference_family,,1,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30
MARTS_EXT_RXN_6290a24f780c,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_6290a24f780c,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,D_named_predicted,0.0333333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_6314ab7563ea,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_6314ab7563ea,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,1,C_homology_named,0.0541666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_6385ac1fa7a9,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_6385ac1fa7a9,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0166666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_63e6da659221,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_63e6da659221,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.025,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_66951c0e7ed9,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_66951c0e7ed9,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0625,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_66c7e35bfd6a,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_66c7e35bfd6a,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0458333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_66d9eb264140,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_66d9eb264140,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,D_named_predicted,0.1708333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_6705f601fdae,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_6705f601fdae,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,1,D_named_predicted,0.0416666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_68261f5fd64c,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_68261f5fd64c,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,1,C_homology_named,0.1083333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_68d7c7a6b97f,top3,3,0,0,unsupported_or_unresolved_reference_family,,32,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_68d7c7a6b97f,top10,10,1,0,unsupported_or_unresolved_reference_family,,32,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30
MARTS_EXT_RXN_697ad0951949,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_697ad0951949,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,B_experimental_or_transcript_named,0.0125,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_6b2dcf26c892,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_6b2dcf26c892,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0458333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_6bd0977b42d0,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_6bd0977b42d0,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,B_experimental_or_transcript_named,0.0291666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_6c1cbb35db92,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_6c1cbb35db92,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.05,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_6c228262ac8f,top3,3,0,0,reference_supported,osc_full,1,303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_6c228262ac8f,top10,9,1,1,reference_supported,osc_full,1,303,1,C_homology_named,0.0291666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_6c7d3c1df7ff,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_6c7d3c1df7ff,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0541666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_6d6aa67d85ad,top3,3,0,0,unsupported_or_unresolved_reference_family,,3,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_6d6aa67d85ad,top10,10,1,0,unsupported_or_unresolved_reference_family,,3,0,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.1265822784810126,30,30
MARTS_EXT_RXN_714817f4ca78,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_714817f4ca78,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.0166666666666666,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_7160470e8992,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_7160470e8992,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,D_named_predicted,0.0625,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_71aa03bcb508,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_71aa03bcb508,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,D_named_predicted,0.1,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_71bb2acc38af,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_71bb2acc38af,top10,9,1,1,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,1,3303,1,C_homology_named,0.05,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_7345bb901e40,top3,3,0,0,multi_architecture_reference,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
MARTS_EXT_RXN_7345bb901e40,top10,9,1,1,multi_architecture_reference,bacterial_classI;classI_hybrid_full;plant_tps_full,2,3303,1,D_named_predicted,0.0208333333333333,validated_unlabelled_decoy_stress_test,0.9333333333333332,0.1181434599156118,30,28
MARTS_EXT_RXN_747e48195053,top3,3,0,0,reference_supported,bacterial_classI;classI_hybrid_full;plant_tps_full,10,3303,0,,0.0,validated_unlabelled_decoy_stress_test,1.0,0.0464135021097046,11,11
